order_id;order_line_id;order_ts;customer_id;seller_id;product_id;quantity;unit_price;discount_amount;currency;shipping_country;payment_method;order_status;shipping_address
ORD-20260401-00024;ORD-20260401-00024-2;2026-04-01 11:52:43;C004514;S0562;P005879;2;125,76;25,15;EUR;FR;APPLEPAY;DELIVERED;108 route de Bordeaux, 59000 Lille
ORD-20260401-00025;ORD-20260401-00025-1;2026-04-01 11:43:32;C016038;S0537;P004269;1;103,83;10,38;EUR;ES;CARD;delivered;46 rue du Général Leclerc, 08001 Barcelone
ORD-20260401-00026;ORD-20260401-00026-1;2026-04-01 13:13:38;C007280;S0231;P001189;1;80,84;4,04;EUR;FR;PAYPAL;DELIVERED;135 avenue des Tilleuls, 13008 Marseille
ORD-20260401-00026;ORD-20260401-00026-2;2026-04-01 13:13:38;C007280;S0269;P004625;1;126,51;0,00;EUR;FR;PAYPAL;DELIVERED;135 avenue des Tilleuls, 13008 Marseille
ORD-20260401-00027;ORD-20260401-00027-1;2026-04-01 07:46:34;C011934;S0264;P003012;1;35,70;5,36;EUR;BE;CARD;delivered;59 avenue des Tilleuls, 1000 Bruxelles
ORD-20260401-00027;ORD-20260401-00027-2;2026-04-01 07:46:34;C011934;S0024;P001938;3;29,22;4,38;EUR;BE;CARD;DELIVERED;59 avenue des Tilleuls, 1000 Bruxelles
ORD-20260401-00027;ORD-20260401-00027-3;2026-04-01 07:46:34;C011934;S0190;P001865;1;250,31;25,03;EUR;BE;CARD;DELIVERED;59 avenue des Tilleuls, 1000 Bruxelles
ORD-20260401-00027;ORD-20260401-00027-4;2026-04-01 07:46:34;C011934;S0012;P003601;1;31,89;3,19;EUR;BE;CARD;DELIVERED;59 avenue des Tilleuls, 1000 Bruxelles
ORD-20260401-00028;ORD-20260401-00028-1;2026-04-01 17:24:05;C008333;S0501;P003042;1;10,97;0,55;EUR;FR;TRANSFER;DELIVERED;174 boulevard Saint-Michel, 59000 Lille
ORD-20260401-00028;ORD-20260401-00028-2;2026-04-01 17:24:05;C008333;S0082;P002813;1;26,70;1,33;EUR;FR;TRANSFER;DELIVERED;174 boulevard Saint-Michel, 59000 Lille
ORD-20260401-00029;ORD-20260401-00029-1;2026-04-01 20:00:34;C023616;S0454;P000939;1;34,52;0,00;EUR;IT;PAYPAL;RETURNED;28 avenue des Tilleuls; Batiment A; 20121 Milan
ORD-20260401-00029;ORD-20260401-00029-2;2026-04-01 20:00:34;C023616;S0384;P007276;1;66,97;3,35;EUR;IT;PAYPAL; RETURNED ;28 avenue des Tilleuls, 20121 Milan
ORD-20260401-00029;ORD-20260401-00029-3;2026-04-01 20:00:34;C023616;S0517;P001988;1;48,81;0,00;EUR;IT;PAYPAL;RETURNED;28 avenue des Tilleuls, 20121 Milan
ORD-20260401-00030;ORD-20260401-00030-1;2026-04-01 15:02:46;C022719;S0406;P004584;1;47,10;0,00;EUR;BE;CARD;DELIVERED;156 rue de la République, 1000 Bruxelles
ORD-20260401-00030;ORD-20260401-00030-2;2026-04-01 15:02:46;C022719;S0059;P007666;1;73,75;0,00;EUR;BE;CARD;DELIVERED;156 rue de la République, 1000 Bruxelles
ORD-20260401-00030;ORD-20260401-00030-3;2026-04-01 15:02:46;C022719;S0272;P004679;1;140,81;0,00;EUR;BE;CARD; DELIVERED ;156 rue de la République, 1000 Bruxelles
ORD-20260401-00030;ORD-20260401-00030-4;2026-04-01 15:02:46;C022719;S0499;P003831;1;10,77;1,62;EUR;BE;CARD;DELIVERED;156 rue de la République, 1000 Bruxelles
ORD-20260401-00031;ORD-20260401-00031-1;2026-04-01 14:32:26;C015102;S0278;P007596;2;18,85;0,00;EUR;ES;CARD;DELIVERED;147 rue Victor Hugo, 08001 Barcelone
ORD-20260401-00031;ORD-20260401-00031-2;2026-04-01 14:32:26;C015102;S0572;P003248;2;12,73;2,55;EUR;ES;CARD;DELIVERED;147 rue Victor Hugo, 08001 Barcelone
ORD-20260401-00032;ORD-20260401-00032-1;2026-04-01 19:51:42;C020546;S0505;P006088;1;77,65;0,00;EUR;FR;PAYPAL; DELIVERED ;154 boulevard Saint-Michel, 75011 Paris
ORD-20260401-00032;ORD-20260401-00032-2;2026-04-01 19:51:42;C020546;S0005;P006559;2;95,35;19,07;EUR;FR;PAYPAL;DELIVERED;154 boulevard Saint-Michel, 75011 Paris
ORD-20260401-00033;ORD-20260401-00033-1;2026-04-01 10:06:56;C007813;S0333;P007498;1;76,11;3,81;EUR;FR;CARD;PENDING;38 cours Gambetta, 13008 Marseille
ORD-20260401-00034;ORD-20260401-00034-1;2026-04-01 11:53:35;C007646;S0185;P006247;2;48,76;0,00;EUR;ES;CARD; DELIVERED ;81 avenue des Tilleuls, 08001 Barcelone
ORD-20260401-00034;ORD-20260401-00034-2;2026-04-01 11:53:35;C007646;S0077;P006644;1;34,90;0,00;EUR;ES;CARD;DELIVERED;81 avenue des Tilleuls, 08001 Barcelone
ORD-20260401-00035;ORD-20260401-00035-1;2026-04-01 18:13:08;C016971;S0235;P000059;4;247,20;148,32;EUR;FR;CARD;Shipped;153 rue de la République, 44000 Nantes
ORD-20260401-00035;ORD-20260401-00035-2;2026-04-01 18:13:08;C016971;S0309;P005553;1;74,96;7,50;EUR;FR;CARD; SHIPPED ;153 rue de la République, 44000 Nantes
ORD-20260401-00035;ORD-20260401-00035-3;2026-04-01 18:13:08;C016971;S0366;P007219;1;78,81;3,94;EUR;FR;CARD;SHIPPED;153 rue de la République, 44000 Nantes
ORD-20260401-00036;ORD-20260401-00036-1;2026-04-01 13:12:02;C005072;S0154;P001487;1;76,11;0,00;EUR;BE;CARD;Delivered;139 cours Gambetta, 2000 Anvers
ORD-20260401-00036;ORD-20260401-00036-2;2026-04-01 13:12:02;C005072;S0023;P005003;1;35,94;1,80;EUR;BE;CARD;delivered;139 cours Gambetta, 2000 Anvers
ORD-20260401-00037;ORD-20260401-00037-1;2026-04-01 13:39:44;C006152;S0196;P000990;2;65,04;19,51;EUR;BE;CARD; RETURNED ;80 cours Gambetta, 1000 Bruxelles
ORD-20260401-00037;ORD-20260401-00037-2;2026-04-01 13:39:44;C006152;S0007;P003558;1;92,38;13,86;EUR;BE;CARD;RETURNED;80 cours Gambetta, 1000 Bruxelles
ORD-20260401-00037;ORD-20260401-00037-3;2026-04-01 13:39:44;C006152;S0283;P004678;2;24,35;0,00;EUR;BE;CARD;RETURNED;80 cours Gambetta, 1000 Bruxelles
ORD-20260401-00038;ORD-20260401-00038-1;2026-04-01 13:17:33;C008024;S0544;P003850;1;37,63;0,00;EUR;FR;APPLEPAY;DELIVERED;44 rue Victor Hugo, 44000 Nantes
ORD-20260401-00039;ORD-20260401-00039-1;2026-04-01 14:30:40;C023610;S0024;P003409;3;44,97;0,00;EUR;FR;CARD;DELIVERED;2 allée des Peupliers, 75011 Paris
ORD-20260401-00040;ORD-20260401-00040-1;2026-04-01 19:21:50;C023075;S0011;P003737;1;9,08;0,00;EUR;NL;APPLEPAY;DELIVERED;118 rue du Général Leclerc, 1011 Amsterdam
ORD-20260401-00041;ORD-20260401-00041-1;2026-04-01 17:11:47;C012656;S0330;P000442;2;115,36;34,61;EUR;FR;CARD;DELIVERED;40 allée des Peupliers, 69003 Lyon
ORD-20260401-00041;ORD-20260401-00041-2;2026-04-01 17:11:47;C012656;S0491;P002348;4;25,28;0,00;EUR;FR;CARD;DELIVERED;40 allée des Peupliers, 69003 Lyon
ORD-20260401-00042;ORD-20260401-00042-1;2026-04-01 15:43:17;C008560;S0441;P006117;1;74,90;3,75;EUR;BE;GIFTCARD;DELIVERED;2 avenue des Tilleuls, 2000 Anvers
ORD-20260401-00042;ORD-20260401-00042-2;2026-04-01 15:43:17;C008560;S0595;P003854;1;77,76;11,66;EUR;BE;GIFTCARD;DELIVERED;2 avenue des Tilleuls, 2000 Anvers
ORD-20260401-00042;ORD-20260401-00042-3;2026-04-01 15:43:17;C008560;S0312;P006794;1;63,83;0,00;EUR;BE;GIFTCARD;DELIVERED;2 avenue des Tilleuls, 2000 Anvers
ORD-20260401-00043;ORD-20260401-00043-1;2026-04-01 16:15:05;C010377;S0047;P005420;1;42,43;0,00;EUR;FR;TRANSFER; DELIVERED ;88 rue de la République, 13008 Marseille
ORD-20260401-00044;ORD-20260401-00044-1;2026-04-01 15:38:31;C010410;S0368;P004376;2;22,14;0,00;EUR;ES;CARD;DELIVERED;71 rue du Général Leclerc, 08001 Barcelone
ORD-20260401-00044;ORD-20260401-00044-2;2026-04-01 15:38:31;C010410;S0446;P005337;1;41,58;2,08;EUR;ES;CARD;DELIVERED;71 rue du Général Leclerc, 08001 Barcelone
ORD-20260401-00045;ORD-20260401-00045-1;2026-04-01 17:11:02;C016050;S0066;P004221;1;106,79;0,00;EUR;FR;CARD;Delivered;75 boulevard Saint-Michel, 75011 Paris
ORD-20260401-00045;ORD-20260401-00045-2;2026-04-01 17:11:02;C016050;S0261;P003032;1;43,84;4,38;EUR;FR;CARD;delivered;75 boulevard Saint-Michel, 75011 Paris
ORD-20260401-00046;ORD-20260401-00046-1;2026-04-01 17:42:12;C000232;S0446;P001280;1;50,59;0,00;EUR;FR;PAYPAL;RETURNED;68 chemin des Vignes, 13008 Marseille
ORD-20260401-00046;ORD-20260401-00046-2;2026-04-01 17:42:12;C000232;S0120;P000122;1;8,81;0,88;EUR;FR;PAYPAL; RETURNED ;68 chemin des Vignes, 13008 Marseille
ORD-20260401-00047;ORD-20260401-00047-1;2026-04-01 18:56:30;C024613;S0469;P000027;1;165,56;24,83;EUR;FR;APPLEPAY;DELIVERED;26 rue de la République, 31000 Toulouse
ORD-20260401-00047;ORD-20260401-00047-2;2026-04-01 18:56:30;C024613;S0591;P005862;1;26,12;0,00;EUR;FR;APPLEPAY;DELIVERED;26 rue de la République, 31000 Toulouse
ORD-20260401-00047;ORD-20260401-00047-3;2026-04-01 18:56:30;C024613;S0088;P002127;1;58,62;0,00;EUR;FR;APPLEPAY;DELIVERED;26 rue de la République, 31000 Toulouse
ORD-20260401-00047;ORD-20260401-00047-4;2026-04-01 18:56:30;C024613;S0540;P007510;1;72,82;10,92;EUR;FR;APPLEPAY;DELIVERED;26 rue de la République, 31000 Toulouse
ORD-20260401-00048;ORD-20260401-00048-1;2026-04-01 15:01:12;C002414;S0045;P001698;1;86,34;8,63;EUR;FR;CARD;pending;41 place de l'Église, 69003 Lyon
ORD-20260401-00048;ORD-20260401-00048-2;2026-04-01 15:01:12;C002414;S0238;P006320;2;149,48;0,00;EUR;FR;CARD;Pending;41 place de l'Église, 69003 Lyon
ORD-20260401-00048;ORD-20260401-00048-3;2026-04-01 15:01:12;C002414;S0268;P007230;2;85,23;0,00;EUR;FR;CARD;PENDING;41 place de l'Église, 69003 Lyon
ORD-20260401-00048;ORD-20260401-00048-4;2026-04-01 15:01:12;C002414;S0586;P007249;2;17,65;0,00;EUR;FR;CARD;PENDING;41 place de l'Église, 69003 Lyon
ORD-20260401-00049;ORD-20260401-00049-1;2026-04-01 15:18:56;C010249;S0542;P002775;1;42,96;0,00;EUR;ES;CARD;DELIVERED;95 rue du Général Leclerc, 28001 Madrid
ORD-20260401-00049;ORD-20260401-00049-1;2026-04-01 15:18:56;C010249;S0542;P002775;1;42,96;0,00;EUR;ES;CARD;DELIVERED;95 rue du Général Leclerc, 28001 Madrid
ORD-20260401-00049;ORD-20260401-00049-2;2026-04-01 15:18:56;C010249;S0125;P007360;2;27,10;2,71;EUR;ES;CARD;Delivered;95 rue du Général Leclerc, 28001 Madrid
ORD-20260401-00049;ORD-20260401-00049-3;2026-04-01 15:18:56;C010249;S0033;P003351;1;72,28;7,23;EUR;ES;CARD;Delivered;95 rue du Général Leclerc, 28001 Madrid
ORD-20260401-00050;ORD-20260401-00050-1;2026-04-01 18:33:09;C021593;S0170;P004125;3;221,90;99,86;EUR;DE;CARD;DELIVERED;140 place de l'Église, 80331 Munich
ORD-20260401-00050;ORD-20260401-00050-2;2026-04-01 18:33:09;C021593;S0544;P007647;3;5,91;1,77;EUR;DE;CARD;Delivered;140 place de l'Église, 80331 Munich
ORD-20260401-00051;ORD-20260401-00051-1;2026-04-01 09:50:48;C019061;S0135;P005348;3;170,08;25,51;EUR;BE;CARD;DELIVERED;154 rue Victor Hugo, 1000 Bruxelles
ORD-20260401-00052;ORD-20260401-00052-1;2026-04-01 08:24:13;C018155;S0453;P005036;4;26,35;0,00;EUR;BE;APPLEPAY;DELIVERED;31 boulevard Saint-Michel, 2000 Anvers
ORD-20260401-00052;ORD-20260401-00052-2;2026-04-01 08:24:13;C018155;S0045;P001538;3;83,52;25,06;EUR;BE;APPLEPAY; DELIVERED ;31 boulevard Saint-Michel, 2000 Anvers
ORD-20260401-00052;ORD-20260401-00052-3;2026-04-01 08:24:13;C018155;S0295;P006481;2;16,65;3,33;EUR;BE;APPLEPAY;delivered;31 boulevard Saint-Michel, 2000 Anvers
ORD-20260401-00052;ORD-20260401-00052-4;2026-04-01 08:24:13;C018155;S0424;P007801;1;59,32;2,97;EUR;BE;APPLEPAY;DELIVERED;31 boulevard Saint-Michel, 2000 Anvers
ORD-20260401-00052;ORD-20260401-00052-5;2026-04-01 08:24:13;C018155;S0007;P003754;2;98,45;0,00;EUR;BE;APPLEPAY;Delivered;31 boulevard Saint-Michel, 2000 Anvers
ORD-20260401-00053;ORD-20260401-00053-1;2026-04-01 21:11:03;C017230;S0381;P005202;2;43,33;4,33;EUR;FR;CARD;DELIVERED;126 impasse du Moulin, 59000 Lille
ORD-20260401-00053;ORD-20260401-00053-1;2026-04-01 21:11:03;C017230;S0381;P005202;2;43,33;4,33;EUR;FR;CARD;DELIVERED;126 impasse du Moulin, 59000 Lille
ORD-20260401-00053;ORD-20260401-00053-2;2026-04-01 21:11:03;C017230;S0391;P003905;1;36,10;3,61;EUR;FR;CARD;DELIVERED;126 impasse du Moulin, 59000 Lille
ORD-20260401-00053;ORD-20260401-00053-3;2026-04-01 21:11:03;C017230;S0153;P003008;1;22,14;0,00;EUR;FR;CARD;DELIVERED;126 impasse du Moulin, 59000 Lille
ORD-20260401-00054;ORD-20260401-00054-1;2026-04-01 16:43:57;C021522;S0520;P004524;1;174,10;17,41;EUR;FR;CARD;DELIVERED;144 boulevard Saint-Michel, 44000 Nantes
ORD-20260401-00054;ORD-20260401-00054-2;2026-04-01 16:43:57;C021522;S0017;P007650;2;45,99;9,20;EUR;FR;CARD;DELIVERED;144 boulevard Saint-Michel, 44000 Nantes
ORD-20260401-00054;ORD-20260401-00054-2;2026-04-01 16:43:57;C021522;S0017;P007650;2;45,99;9,20;EUR;FR;CARD;DELIVERED;144 boulevard Saint-Michel, 44000 Nantes
ORD-20260401-00055;ORD-20260401-00055-1;2026-04-01 19:03:21;C007331;S0196;P003988;2;72,12;14,42;EUR;IT;CARD;DELIVERED;104 route de Bordeaux, 00184 Rome
ORD-20260401-00055;ORD-20260401-00055-2;2026-04-01 19:03:21;C007331;S0566;P004229;2;68,07;6,81;EUR;IT;CARD; DELIVERED ;104 route de Bordeaux, 00184 Rome
ORD-20260401-00055;ORD-20260401-00055-2;2026-04-01 19:03:21;C007331;S0566;P004229;2;68,07;6,81;EUR;IT;CARD; DELIVERED ;104 route de Bordeaux, 00184 Rome
ORD-20260401-00055;ORD-20260401-00055-3;2026-04-01 19:03:21;C007331;S0114;P005951;4;24,11;14,47;EUR;IT;CARD;DELIVERED;104 route de Bordeaux, 00184 Rome
ORD-20260401-00056;ORD-20260401-00056-1;2026-04-01 15:28:27;C022081;S0539;P005167;2;84,23;16,85;EUR;FR;CARD;Delivered;22 route de Bordeaux, 31000 Toulouse
ORD-20260401-00057;ORD-20260401-00057-1;2026-04-01 20:06:48;C011774;S0153;P004346;2;214,94;0,00;EUR;FR;CARD;DELIVERED;31 quai des Chartrons, 69003 Lyon
ORD-20260401-00057;ORD-20260401-00057-2;2026-04-01 20:06:48;C011774;S0296;P000038;1;4,83;0,48;EUR;FR;CARD;DELIVERED;31 quai des Chartrons, 69003 Lyon
ORD-20260401-00058;ORD-20260401-00058-1;2026-04-01 19:39:32;C016582;S0216;P007809;1;41,68;6,25;EUR;FR;TRANSFER;DELIVERED;177 rue de la République, 59000 Lille
ORD-20260401-00059;ORD-20260401-00059-1;2026-04-01 15:47:03;C003760;S0425;P006052;4;61,51;24,60;EUR;BE;CARD;CANCELLED;70 avenue des Tilleuls, 4000 Liège
ORD-20260401-00059;ORD-20260401-00059-2;2026-04-01 15:47:03;C003760;S0107;P003310;1;36,55;1,83;EUR;BE;CARD;CANCELLED;70 avenue des Tilleuls, 4000 Liège
ORD-20260401-00059;ORD-20260401-00059-3;2026-04-01 15:47:03;C003760;S0028;P007821;3;25,22;0,00;EUR;BE;CARD;CANCELLED;70 avenue des Tilleuls, 4000 Liège
