order_id;order_line_id;order_ts;customer_id;seller_id;product_id;quantity;unit_price;discount_amount;currency;shipping_country;payment_method;order_status;shipping_address
ORD-20260602-00011;ORD-20260602-00011-2;2026-06-02 04:07:27;C014315;S0532;P006865;1;80,17;12,03;EUR;BE;PAYPAL;Shipped;157 cours Gambetta, 1000 Bruxelles
ORD-20260602-00011;ORD-20260602-00011-3;2026-06-02 04:07:27;C014315;S0592;P001192;1;18,56;0,93;EUR;BE;PAYPAL; SHIPPED ;157 cours Gambetta, 1000 Bruxelles
ORD-20260602-00011;ORD-20260602-00011-4;2026-06-02 04:07:27;C014315;S0314;P001034;1;154,00;7,70;EUR;BE;PAYPAL;shipped;157 cours Gambetta, 1000 Bruxelles
ORD-20260602-00012;ORD-20260602-00012-1;2026-06-02 12:52:54;C016507;S0346;P004052;2;65,73;13,15;EUR;FR;GIFTCARD;DELIVERED;93 rue de la République, 44000 Nantes
ORD-20260602-00012;ORD-20260602-00012-2;2026-06-02 12:52:54;C016507;S0496;P002105;1;76,95;3,85;EUR;FR;GIFTCARD;DELIVERED;93 rue de la République, 44000 Nantes
ORD-20260602-00013;ORD-20260602-00013-1;2026-06-02 11:49:36;C022954;S0359;P005549;4;5,84;0,00;EUR;ES;CARD;DELIVERED;104 cours Gambetta, 08001 Barcelone
ORD-20260602-00013;ORD-20260602-00013-2;2026-06-02 11:49:36;C022954;S0489;P004619;1;79,73;11,96;EUR;ES;CARD; DELIVERED ;104 cours Gambetta, 08001 Barcelone
ORD-20260602-00014;ORD-20260602-00014-1;2026-06-02 11:46:35;C016741;S0132;P000717;1;126,40;0,00;EUR;BE;CARD;DELIVERED;10 rue du Général Leclerc, 1000 Bruxelles
ORD-20260602-00014;ORD-20260602-00014-2;2026-06-02 11:46:35;C016741;S0477;P006489;4;65,11;26,04;EUR;BE;CARD;DELIVERED;10 rue du Général Leclerc, 1000 Bruxelles
ORD-20260602-00015;ORD-20260602-00015-1;2026-06-02 15:14:27;C009368;S0406;P004192;2;36,71;0,00;EUR;FR;TRANSFER;DELIVERED;97 boulevard Saint-Michel, 13008 Marseille
ORD-20260602-00015;ORD-20260602-00015-1;2026-06-02 15:14:27;C009368;S0406;P004192;2;36,71;0,00;EUR;FR;TRANSFER;DELIVERED;97 boulevard Saint-Michel, 13008 Marseille
ORD-20260602-00015;ORD-20260602-00015-2;2026-06-02 15:14:27;C009368;S0003;P006132;1;21,66;0,00;EUR;FR;TRANSFER;DELIVERED;97 boulevard Saint-Michel, 13008 Marseille
ORD-20260602-00015;ORD-20260602-00015-3;2026-06-02 15:14:27;C009368;S0381;P005202;1;44,15;0,00;EUR;FR;TRANSFER;DELIVERED;97 boulevard Saint-Michel, 13008 Marseille
ORD-20260602-00016;ORD-20260602-00016-1;2026-06-02 16:41:09;C002860;S0153;P005903;1;23,11;3,47;EUR;BE;CARD;RETURNED;63 quai des Chartrons, 1000 Bruxelles
ORD-20260602-00016;ORD-20260602-00016-2;2026-06-02 16:41:09;C002860;S0014;P000394;2;41,07;8,21;EUR;BE;CARD;RETURNED;63 quai des Chartrons, 1000 Bruxelles
ORD-20260602-00016;ORD-20260602-00016-3;;C002860;S0138;P002617;2;38,99;0,00;EUR;BE;CARD;RETURNED;63 quai des Chartrons, 1000 Bruxelles
ORD-20260602-00016;ORD-20260602-00016-4;2026-06-02 16:41:09;C002860;S0550;P000193;1;44,98;0,00;EUR;BE;CARD;RETURNED;63 quai des Chartrons, 1000 Bruxelles
ORD-20260602-00016;ORD-20260602-00016-5;2026-06-02 16:41:09;C002860;S0031;P001062;1;34,91;0,00;EUR;BE;CARD;RETURNED;63 quai des Chartrons, 1000 Bruxelles
ORD-20260602-00017;ORD-20260602-00017-1;2026-06-02 18:26:18;C005746;S0527;P002600;1;42,65;0,00;EUR;FR;CARD;CANCELLED;53 route de Bordeaux, 67000 Strasbourg
ORD-20260602-00017;ORD-20260602-00017-2;2026-06-02 18:26:18;C005746;S0154;P002251;1;33,76;3,38;EUR;FR;CARD;CANCELLED;53 route de Bordeaux, 67000 Strasbourg
ORD-20260602-00017;ORD-20260602-00017-3;2026-06-02 18:26:18;C005746;S0572;P001029;1;199,05;29,86;EUR;FR;CARD;CANCELLED;53 route de Bordeaux, 67000 Strasbourg
ORD-20260602-00017;ORD-20260602-00017-4;2026-06-02 18:26:18;C005746;S0406;P003489;1;59.21;2,96;EUR;FR;CARD; CANCELLED ;53 route de Bordeaux, 67000 Strasbourg
ORD-20260602-00018;ORD-20260602-00018-1;2026-06-02 07:27:55;C009253;S0122;P004480;1;38,37;1,92;EUR;FR;PAYPAL;RETURNED;125 chemin des Vignes, 31000 Toulouse
ORD-20260602-00019;ORD-20260602-00019-1;2026-06-02 06:29:46;C018770;S0364;P004241;3;82,70;12,41;EUR;FR;CARD;Delivered;158 avenue des Tilleuls, 59000 Lille
ORD-20260602-00020;ORD-20260602-00020-1;2026-06-02 10:05:18;C001717;S0577;P002997;2;11,73;0,00;EUR;BE;CARD; RETURNED ;30 place de l'Église, 1000 Bruxelles
ORD-20260602-00020;ORD-20260602-00020-2;2026-06-02 10:05:18;C001717;S0190;P002526;1;69,01;0,00;EUR;BE;CARD;RETURNED;30 place de l'Église, 1000 Bruxelles
ORD-20260602-00020;ORD-20260602-00020-3;2026-06-02 10:05:18;C001717;S0304;P001983;1;63,19;0,00;EUR;BE;CARD;RETURNED;30 place de l'Église, 1000 Bruxelles
ORD-20260602-00020;ORD-20260602-00020-4;2026-06-02 10:05:18;C001717;S0003;P006609;2;15,59;0,00;EUR;BE;CARD;RETURNED;30 place de l'Église, 1000 Bruxelles
ORD-20260602-00020;ORD-20260602-00020-5;2026-06-02 10:05:18;C001717;S0028;P004467;1;103,15;10,32;EUR;BE;CARD;Returned;30 place de l'Église, 1000 Bruxelles
ORD-20260602-00021;ORD-20260602-00021-1;2026-06-02 19:37:57;C008036;S0289;P003709;1;48,82;0,00;EUR;FR;CARD;DELIVERED;50 place de l'Église, 33000 Bordeaux
ORD-20260602-00022;ORD-20260602-00022-1;2026-06-02 13:57:43;C008755;S0092;P005881;1;56,10;2,81;EUR;NL;CARD;RETURNED;177 boulevard Saint-Michel, 1011 Amsterdam
ORD-20260602-00023;ORD-20260602-00023-1;2026-13-45 99:99:99;C009662;S0581;P004118;1;61,89;3,09;EUR;ES;CARD;RETURNED;61 route de Bordeaux, 46001 Valence
ORD-20260602-00023;ORD-20260602-00023-2;2026-06-02 09:54:28;C009662;S0349;P002304;1;50,55;0,00;EUR;ES;CARD;returned;61 route de Bordeaux, 46001 Valence
ORD-20260602-00024;ORD-20260602-00024-1;2026-06-02 17:39:02;C000622;S0397;P007065;1;71,96;0,00;EUR;FR;CARD; DELIVERED ;23 boulevard Saint-Michel, 67000 Strasbourg
ORD-20260602-00024;ORD-20260602-00024-2;2026-06-02 17:39:02;C000622;S0372;P000836;2;40,97;4,10;EUR;FR;CARD;DELIVERED;23 boulevard Saint-Michel, 67000 Strasbourg
ORD-20260602-00024;ORD-20260602-00024-3;2026-06-02 17:39:02;C000622;S0430;P000515;1;68,65;0,00;EUR;FR;CARD;Delivered;23 boulevard Saint-Michel, 67000 Strasbourg
ORD-20260602-00025;ORD-20260602-00025-1;2026-06-02 18:44:59;C005440;S0027;P004979;1;22,31;3,35;EUR;FR;CARD;DELIVERED;37 rue Victor Hugo, 33000 Bordeaux
ORD-20260602-00025;ORD-20260602-00025-2;2026-06-02 18:44:59;C005440;S0383;P000605;1;55,15;8,27;EUR;FR;CARD;DELIVERED;37 rue Victor Hugo, 33000 Bordeaux
ORD-20260602-00025;ORD-20260602-00025-3;2026-06-02 18:44:59;C005440;S0111;P002316;3;54,90;8,23;EUR;FR;CARD;DELIVERED;37 rue Victor Hugo, 33000 Bordeaux
ORD-20260602-00025;ORD-20260602-00025-4;2026-06-02 18:44:59;C005440;S0400;P006035;4;81,99;16,40;EUR;FR;CARD;DELIVERED;37 rue Victor Hugo, 33000 Bordeaux
ORD-20260602-00026;ORD-20260602-00026-1;2026-06-02 10:39:25;C019878;S0113;P000706;1;153,36;0,00;EUR;FR;CARD;DELIVERED;158 cours Gambetta, 59000 Lille
ORD-20260602-00027;ORD-20260602-00027-1;2026-06-02 15:46:39;C006697;S0003;P003804;1;246,71;0,00;EUR;NL;CARD;delivered;150 place de l'Église, 1011 Amsterdam
ORD-20260602-00027;ORD-20260602-00027-2;2026-06-02 15:46:39;C006697;S0416;P006838;1;109,71;5,49;EUR;NL;CARD; DELIVERED ;150 place de l'Église, 1011 Amsterdam
ORD-20260602-00028;ORD-20260602-00028-1;2026-06-02 17:10:58;C002764;S0252;P005684;2;22,75;0,00;EUR;FR;PAYPAL;DELIVERED;86 impasse du Moulin, 67000 Strasbourg
ORD-20260602-00028;ORD-20260602-00028-2;2026-06-02 17:10:58;C002764;S0096;P007041;4;23,73;0,00;EUR;FR;PAYPAL;DELIVERED;86 impasse du Moulin, 67000 Strasbourg
ORD-20260602-00028;ORD-20260602-00028-3;2026-06-02 17:10:58;C002764;S0395;P007269;3;54,66;24,60;EUR;FR;PAYPAL;DELIVERED;86 impasse du Moulin, 67000 Strasbourg
ORD-20260602-00028;ORD-20260602-00028-4;2026-06-02 17:10:58;C002764;S0555;P002785;1;46,01;4,60;EUR;FR;PAYPAL;DELIVERED;86 impasse du Moulin, 67000 Strasbourg
ORD-20260602-00029;ORD-20260602-00029-1;2026-06-02 06:24:31;C001720;S0370;P000029;1;69,65;6,97;EUR;FR;CARD;DELIVERED;62 impasse du Moulin, 13008 Marseille
ORD-20260602-00029;ORD-20260602-00029-2;2026-06-02 06:24:31;C001720;S0459;P005524;1;44,30;0,00;EUR;FR;CARD;DELIVERED;62 impasse du Moulin, 13008 Marseille
ORD-20260602-00029;ORD-20260602-00029-3;2026-06-02 06:24:31;C001720;S0209;P006002;1;82,40;0,00;EUR;FR;CARD;DELIVERED;62 impasse du Moulin, 13008 Marseille
ORD-20260602-00030;ORD-20260602-00030-1;2026-06-02 21:46:51;C019339;S0079;P000585;1;269,38;0,00;EUR;BE;CARD;returned;24 rue de la République, 2000 Anvers
ORD-20260602-00030;ORD-20260602-00030-2;2026-06-02 21:46:51;C019339;S0048;P004006;1;113,56;0,00;EUR;BE;CARD; RETURNED ;24 rue de la République, 2000 Anvers
ORD-20260602-00031;ORD-20260602-00031-1;2026-06-02 14:13:45;C001147;S0381;P002664;1;45,09;4,51;EUR;IT;CARD;DELIVERED;52 allée des Peupliers, 00184 Rome
ORD-20260602-00032;ORD-20260602-00032-1;2026-06-02 14:15:24;C008610;S0254;P005135;1;113,79;0,00;EUR;ES;PAYPAL;pending;9 impasse du Moulin, 28001 Madrid
ORD-20260602-00033;ORD-20260602-00033-1;2026-06-02 14:04:37;C006232;S0394;P001621;1;80,51;12,08;EUR;IT;CARD;DELIVERED;118 boulevard Saint-Michel, 20121 Milan
ORD-20260602-00034;ORD-20260602-00034-1;2026-06-02 18:12:46;C013895;S0318;P001300;2;78,15;15,63;EUR;FR;CARD;DELIVERED;30 impasse du Moulin, 44000 Nantes
ORD-20260602-00034;ORD-20260602-00034-1;2026-06-02 18:12:46;C013895;S0318;P001300;2;78,15;15,63;EUR;FR;CARD;DELIVERED;30 impasse du Moulin, 44000 Nantes
ORD-20260602-00034;ORD-20260602-00034-2;2026-06-02 18:12:46;C013895;S0176;P006734;4;219,23;87,69;EUR;FR;CARD;DELIVERED;30 impasse du Moulin, 44000 Nantes
ORD-20260602-00034;ORD-20260602-00034-3;2026-06-02 18:12:46;C013895;S0017;P003962;1;14,00;0,00;EUR;FR;CARD;DELIVERED;30 impasse du Moulin, 44000 Nantes
ORD-20260602-00035;ORD-20260602-00035-1;2026-06-02 06:55:16;C011237;S0307;P006537;1;46,79;0,00;EUR;BE;PAYPAL;delivered;111 rue de la République, 1000 Bruxelles
ORD-20260602-00035;ORD-20260602-00035-2;2026-06-02 06:55:16;C011237;S0594;P005148;2;199,21;39,84;EUR;BE;PAYPAL;delivered;111 rue de la République, 1000 Bruxelles
ORD-20260602-00035;ORD-20260602-00035-3;2026-06-02 06:55:16;C011237;S0198;P006319;1;81,84;8,18;EUR;BE;PAYPAL;DELIVERED;111 rue de la République, 1000 Bruxelles
ORD-20260602-00036;ORD-20260602-00036-1;2026-06-02 22:37:33;C008378;S0251;P000317;1;26,13;0,00;EUR;FR;CARD;DELIVERED;47 rue Victor Hugo, 67000 Strasbourg
ORD-20260602-00036;ORD-20260602-00036-2;2026-06-02 22:37:33;C008378;S0165;P003657;1;74,81;0,00;EUR;FR;CARD; DELIVERED ;47 rue Victor Hugo, 67000 Strasbourg
ORD-20260602-00037;ORD-20260602-00037-1;2026-06-02 16:41:11;C011426;S0385;P001230;1;68,31;0,00;EUR;FR;CARD;CANCELLED;33 rue Victor Hugo, 44000 Nantes
ORD-20260602-00037;ORD-20260602-00037-2;2026-06-02 16:41:11;C011426;S0472;P007060;2;222,63;0,00;EUR;FR;CARD;CANCELLED;33 rue Victor Hugo, 44000 Nantes
ORD-20260602-00037;ORD-20260602-00037-3;2026-06-02 16:41:11;C011426;S0525;P000306;1;79,23;0,00;EUR;FR;CARD;CANCELLED;33 rue Victor Hugo, 44000 Nantes
ORD-20260602-00038;ORD-20260602-00038-1;2026-06-02 08:59:46;C010971;S0291;P000849;1;73,77;0,00;EUR;FR;CARD;DELIVERED;139 quai des Chartrons, 75011 Paris
ORD-20260602-00039;ORD-20260602-00039-1;2026-06-02 08:50:34;C007926;S0573;P000289;2;49,83;0,00;EUR;FR;CARD;DELIVERED;24 chemin des Vignes, 13008 Marseille
ORD-20260602-00039;ORD-20260602-00039-2;2026-06-02 08:50:34;C007926;S0110;P003539;1;40,30;0,00;EUR;FR;CARD; DELIVERED ;24 chemin des Vignes, 13008 Marseille
ORD-20260602-00040;ORD-20260602-00040-1;2026-06-02 17:49:46;C017434;S0163;P003208;4;65,57;0,00;EUR;FR;CARD;DELIVERED;124 impasse du Moulin, 67000 Strasbourg
ORD-20260602-00041;ORD-20260602-00041-1;2026-06-02 13:39:59;C005312;S0085;P005689;1;208,76;0,00;EUR;DE;CARD;DELIVERED;63 boulevard Saint-Michel, 20095 Hambourg
ORD-20260602-00041;ORD-20260602-00041-2;2026-06-02 13:39:59;C005312;S0082;P000657;2;178,07;17,81;EUR;DE;CARD;delivered;63 boulevard Saint-Michel, 20095 Hambourg
ORD-20260602-00041;ORD-20260602-00041-3;2026-06-02 13:39:59;C005312;S0142;P007552;1;29,35;0,00;EUR;DE;CARD;DELIVERED;63 boulevard Saint-Michel, 20095 Hambourg
ORD-20260602-00042;ORD-20260602-00042-1;2026-06-02 12:32:43;C012044;S0441;P002481;1;132,83;19,92;EUR;DE;CARD;DELIVERED;84 route de Bordeaux, 80331 Munich
ORD-20260602-00043;ORD-20260602-00043-1;2026-06-02 23:05:09;C010856;S0316;P004410;1;67,59;3,38;EUR;FR;CARD;CANCELLED;90 rue du Général Leclerc, 69003 Lyon
ORD-20260602-00043;ORD-20260602-00043-2;2026-06-02 23:05:09;C010856;S0569;P005502;1;47,53;0,00;EUR;FR;CARD;cancelled;90 rue du Général Leclerc, 69003 Lyon
ORD-20260602-00044;ORD-20260602-00044-1;2026-06-02 20:50:22;C009733;S0288;P006671;4;12,77;5,11;EUR;FR;PAYPAL;DELIVERED;157 avenue des Tilleuls, 59000 Lille
ORD-20260602-00044;ORD-20260602-00044-2;2026-06-02 20:50:22;C009733;S0023;P006204;2;12,85;2,57;EUR;FR;PAYPAL;DELIVERED;157 avenue des Tilleuls, 59000 Lille
ORD-20260602-00044;ORD-20260602-00044-3;2026-06-02 20:50:22;C009733;S0285;P006560;2;50,39;15,12;EUR;FR;PAYPAL;DELIVERED;157 avenue des Tilleuls, 59000 Lille
ORD-20260602-00044;ORD-20260602-00044-4;2026-06-02 20:50:22;C009733;S0073;P007250;1;59,78;5,98;EUR;FR;PAYPAL;DELIVERED;157 avenue des Tilleuls, 59000 Lille
ORD-20260602-00045;ORD-20260602-00045-1;2026-06-02 19:21:52;C004693;S0485;P007592;1;45,63;2,28;EUR;FR;PAYPAL;delivered;149 rue de la République, 33000 Bordeaux
ORD-20260602-00046;ORD-20260602-00046-1;2026-06-02 18:54:56;C017490;S0214;P006411;1;36,12;0,00;EUR;BE;PAYPAL;PENDING;9 avenue des Tilleuls, 2000 Anvers
ORD-20260602-00046;ORD-20260602-00046-2;2026-06-02 18:54:56;C017490;S0177;P003095;1;215,90;32,38;EUR;BE;PAYPAL;PENDING;9 avenue des Tilleuls, 2000 Anvers
ORD-20260602-00046;ORD-20260602-00046-3;2026-06-02 18:54:56;C017490;S0411;P001090;1;77,60;0,00;EUR;BE;PAYPAL;PENDING;9 avenue des Tilleuls, 2000 Anvers
ORD-20260602-00046;ORD-20260602-00046-4;2026-06-02 18:54:56;C017490;S0218;P002746;2;62,51;12,50;EUR;BE;PAYPAL;PENDING;9 avenue des Tilleuls, 2000 Anvers
ORD-20260602-00047;ORD-20260602-00047-1;2026-06-02 04:47:53;C000799;S0177;P003359;4;61,65;0,00;EUR;DE;CARD;cancelled;127 place de l'Église, 20095 Hambourg
ORD-20260602-00047;ORD-20260602-00047-2;2026-06-02 04:47:53;C000799;S0012;P004718;1;70,77;0,00;EUR;DE;CARD; CANCELLED ;127 place de l'Église, 20095 Hambourg
ORD-20260602-00047;ORD-20260602-00047-3;2026-06-02 04:47:53;C000799;S0363;P007829;2;121,63;36,49;EUR;DE;CARD;Cancelled;127 place de l'Église, 20095 Hambourg
ORD-20260602-00048;ORD-20260602-00048-1;2026-06-02 10:03:40;C008430;S0554;P002353;1;66,05;9,91;EUR;BE;PAYPAL;DELIVERED;57 place de l'Église, 4000 Liège
ORD-20260602-00048;ORD-20260602-00048-2;2026-06-02 10:03:40;C008430;S0288;P000640;1;32,67;0,00;EUR;BE;PAYPAL; DELIVERED ;57 place de l'Église, 4000 Liège
ORD-20260602-00049;ORD-20260602-00049-1;2026-06-02 04:46:33;C017360;S0107;P002711;1;28,27;0,00;EUR;FR;CARD;DELIVERED;33 rue de la République, 67000 Strasbourg
ORD-20260602-00050;ORD-20260602-00050-1;2026-06-02 16:39:06;C022354;S0374;P000580;1;63,11;9,47;EUR;FR;PAYPAL;DELIVERED;147 place de l'Église, 44000 Nantes
ORD-20260602-00050;ORD-20260602-00050-2;2026-06-02 16:39:06;C022354;S0483;P002978;1;28,73;2,87;EUR;FR;PAYPAL;DELIVERED;147 place de l'Église, 44000 Nantes
ORD-20260602-00051;ORD-20260602-00051-1;2026-06-02 08:39:34;C006257;S0436;P005844;2;132,69;0,00;EUR;FR;CARD;delivered;131 rue Victor Hugo, 31000 Toulouse
ORD-20260602-00051;ORD-20260602-00051-2;2026-06-02 08:39:34;C006257;S0417;P001511;1;72,78;0,00;EUR;FR;CARD; DELIVERED ;131 rue Victor Hugo, 31000 Toulouse
ORD-20260602-00052;ORD-20260602-00052-1;2026-06-02 09:33:40;C015479;S0470;P001411;1;88,28;13,24;EUR;DE;APPLEPAY;DELIVERED;55 rue du Général Leclerc, 10115 Berlin
ORD-20260602-00052;ORD-20260602-00052-2;2026-06-02 09:33:40;C015479;S0511;P004626;3;72,42;0,00;EUR;DE;APPLEPAY;DELIVERED;55 rue du Général Leclerc, 10115 Berlin
ORD-20260602-00052;ORD-20260602-00052-3;2026-06-02 09:33:40;C015479;S0343;P005199;1;21,27;1,06;EUR;DE;APPLEPAY;Delivered;55 rue du Général Leclerc, 10115 Berlin
ORD-20260602-00053;ORD-20260602-00053-1;2026-06-02 18:51:35;C012864;S0243;P002550;2;182,77;36,55;EUR;IT;CARD;DELIVERED;113 rue du Général Leclerc, 00184 Rome
ORD-20260602-00054;ORD-20260602-00054-1;2026-06-02 08:02:25;C016483;S0504;P003054;1;17,61;0,00;EUR;FR;APPLEPAY;RETURNED;179 place de l'Église, 59000 Lille
ORD-20260602-00054;ORD-20260602-00054-2;2026-06-02 08:02:25;C016483;S0260;P006918;2;76,81;0,00;EUR;FR;APPLEPAY; RETURNED ;179 place de l'Église, 59000 Lille
ORD-20260602-00054;ORD-20260602-00054-3;2026-06-02 08:02:25;C016483;S0102;P007805;1;16,23;0,00;EUR;FR;APPLEPAY;returned;179 place de l'Église, 59000 Lille
ORD-20260602-00054;ORD-20260602-00054-4;2026-06-02 08:02:25;C016483;S0356;P006123;1;EUR 94,55;0,00;EUR;FR;APPLEPAY;RETURNED;179 place de l'Église, 59000 Lille
ORD-20260602-00055;ORD-20260602-00055-1;2026-06-02 20:24:52;C015429;S0006;P006414;1;40,02;4,00;EUR;DE;CARD;delivered;42 rue de la République, 10115 Berlin
ORD-20260602-00055;ORD-20260602-00055-2;2026-06-02 20:24:52;C015429;S0251;P003679;4;108,68;21,74;EUR;DE;CARD;DELIVERED;42 rue de la République, 10115 Berlin
ORD-20260602-00056;ORD-20260602-00056-1;2026-06-02 15:51:37;C003102;S0074;P001479;1;33,54;0,00;EUR;BE;PAYPAL;Returned;53 allée des Peupliers, 1000 Bruxelles
ORD-20260602-00057;ORD-20260602-00057-1;2026-06-02 16:10:47;C991341;S0105;P002959;1;52,48;0,00;EUR;ES;PAYPAL;RETURNED;174 place de l'Église, 08001 Barcelone
ORD-20260602-00057;ORD-20260602-00057-2;2026-06-02 16:10:47;C004982;S0119;P002845;1;40,97;0,00;EUR;ES;PAYPAL;RETURNED;174 place de l'Église, 08001 Barcelone
ORD-20260602-00058;ORD-20260602-00058-1;2026-06-02 17:12:51;C018201;S0317;P000810;1;115,65;17,35;EUR;DE;CARD; CANCELLED ;97 rue du Général Leclerc, 20095 Hambourg
ORD-20260602-00059;ORD-20260602-00059-1;2026-06-02 16:27:51;C004358;S0430;P000236;1;55,39;8,31;EUR;BE;CARD;delivered;4 cours Gambetta, 4000 Liège
ORD-20260602-00060;ORD-20260602-00060-1;2026-06-02 12:30:50;C006924;S0242;P001823;1;93,11;9,31;EUR;BE;PAYPAL;shipped;43 cours Gambetta, 4000 Liège
ORD-20260602-00061;ORD-20260602-00061-1;2026-06-02 13:50:35;C017915;S0299;P005942;1;62,55;0,00;EUR;FR;APPLEPAY;DELIVERED;12 avenue des Tilleuls, 33000 Bordeaux
ORD-20260602-00062;ORD-20260602-00062-1;2026-06-02 13:14:55;C020477;S0369;P000209;1;63,29;9,49;EUR;FR;CARD;delivered;146 rue Victor Hugo, 13008 Marseille
ORD-20260602-00063;ORD-20260602-00063-1;2026-06-02 16:31:02;C015951;S0454;P007696;1;171,26;0,00;EUR;FR;CARD;DELIVERED;105 avenue des Tilleuls, 13008 Marseille
ORD-20260602-00063;ORD-20260602-00063-2;2026-06-02 16:31:02;C015951;S0519;P007584;1;20,97;3,15;EUR;FR;CARD; DELIVERED ;105 avenue des Tilleuls, 13008 Marseille
ORD-20260602-00064;ORD-20260602-00064-1;2026-06-02 22:00:52;C007493;S0427;P004036;1;22,03;0,00;EUR;FR;CARD;SHIPPED;120 quai des Chartrons, 35000 Rennes
ORD-20260602-00065;ORD-20260602-00065-1;2026-06-02 15:23:21;C009077;S0370;P005558;1;52,16;0,00;EUR;ES;APPLEPAY;cancelled;34 impasse du Moulin, 46001 Valence
ORD-20260602-00065;ORD-20260602-00065-2;2026-06-02 15:23:21;C009077;S0530;P006186;1;39,47;1,97;EUR;ES;APPLEPAY;cancelled;34 impasse du Moulin, 46001 Valence
ORD-20260602-00065;ORD-20260602-00065-3;2026-06-02 15:23:21;C009077;S0044;P007412;1;37,94;3,79;EUR;ES;APPLEPAY;CANCELLED;34 impasse du Moulin, 46001 Valence
ORD-20260602-00066;ORD-20260602-00066-1;2026-06-02 23:04:13;C022283;S0011;P001712;1;66,26;0,00;EUR;ES;TRANSFER;Delivered;105 avenue des Tilleuls, 08001 Barcelone
ORD-20260602-00066;ORD-20260602-00066-2;2026-06-02 23:04:13;C022283;S0496;P002517;1;46,51;0,00;EUR;ES;TRANSFER;DELIVERED;105 avenue des Tilleuls, 08001 Barcelone
