order_id;order_line_id;order_ts;customer_id;seller_id;product_id;quantity;unit_price;discount_amount;currency;shipping_country;payment_method;order_status;shipping_address
ORD-20260601-00024;ORD-20260601-00024-2;2026-06-01 16:53:02;C022617;S0574;P000037;1;46,86;0,00;EUR;BE;CARD;Delivered;61 rue Victor Hugo, 1000 Bruxelles
ORD-20260601-00025;ORD-20260601-00025-1;2026-06-01 09:43:06;C010961;S0330;P002026;1;15,16;0,76;EUR;IT;CARD;DELIVERED;93 avenue des Tilleuls, 00184 Rome
ORD-20260601-00025;ORD-20260601-00025-2;2026-06-01 09:43:06;C010961;S0421;P001721;1;68,68;0,00;EUR;IT;CARD; DELIVERED ;93 avenue des Tilleuls, 00184 Rome
ORD-20260601-00025;ORD-20260601-00025-3;2026-06-01 09:43:06;C010961;S0515;P007140;1;168,24;0,00;EUR;IT;CARD;DELIVERED;93 avenue des Tilleuls, 00184 Rome
ORD-20260601-00026;ORD-20260601-00026-1;2026-06-01 18:52:23;C001085;S0288;P004482;1;84,44;8,44;EUR;BE;PAYPAL; DELIVERED ;29 boulevard Saint-Michel, 2000 Anvers
ORD-20260601-00026;ORD-20260601-00026-2;2026-06-01 18:52:23;C001085;S0063;P006345;1;142,74;0,00;EUR;BE;PAYPAL;DELIVERED;29 boulevard Saint-Michel, 2000 Anvers
ORD-20260601-00027;ORD-20260601-00027-1;2026-06-01 12:14:25;C019564;S0032;P003560;2;44,11;13,23;EUR;FR;CARD; DELIVERED ;156 quai des Chartrons, 31000 Toulouse
ORD-20260601-00027;ORD-20260601-00027-2;2026-06-01 12:14:25;C019564;S0320;P001052;1;72,26;7,23;EUR;FR;CARD;DELIVERED;156 quai des Chartrons, 31000 Toulouse
ORD-20260601-00028;ORD-20260601-00028-1;2026-06-01 04:30:03;C002045;S0554;P002511;2;32,96;0,00;EUR;BE;CARD;DELIVERED;50 rue Victor Hugo, 1000 Bruxelles
ORD-20260601-00028;ORD-20260601-00028-2;2026-06-01 04:30:03;C002045;S0078;P002488;1;90,44;4,52;EUR;BE;CARD; DELIVERED ;50 rue Victor Hugo, 1000 Bruxelles
ORD-20260601-00028;ORD-20260601-00028-3;2026-06-01 04:30:03;C002045;S0584;P002260;1;60,58;0,00;EUR;BE;CARD;DELIVERED;50 rue Victor Hugo, 1000 Bruxelles
ORD-20260601-00029;ORD-20260601-00029-1;2026-06-01 15:29:55;C024910;S0440;P004196;1;59,10;2,96;EUR;FR;PAYPAL;CANCELLED;143 quai des Chartrons, 69003 Lyon
ORD-20260601-00030;ORD-20260601-00030-1;2026-06-01 08:08:27;C001193;S0240;P002568;1;22,48;0,00;EUR;FR;CARD;SHIPPED;68 place de l'Église, 35000 Rennes
ORD-20260601-00031;ORD-20260601-00031-1;2026-06-01 09:21:55;C021116;S0466;P007898;2;73,84;7,38;EUR;BE;PAYPAL;delivered;79 rue du Général Leclerc, 1000 Bruxelles
ORD-20260601-00031;ORD-20260601-00031-2;2026-06-01 09:21:55;C021116;S0369;P005591;3;130,34;0,00;EUR;BE;PAYPAL;DELIVERED;79 rue du Général Leclerc, 1000 Bruxelles
ORD-20260601-00031;ORD-20260601-00031-2;2026-06-01 09:21:55;C021116;S0369;P005591;3;130,34;0,00;EUR;BE;PAYPAL;DELIVERED;79 rue du Général Leclerc, 1000 Bruxelles
ORD-20260601-00032;ORD-20260601-00032-1;2026-06-01 15:20:03;C019297;S0283;P006714;1;81,06;8,11;EUR;BE;PAYPAL;DELIVERED;165 avenue des Tilleuls, 4000 Liège
ORD-20260601-00033;ORD-20260601-00033-1;2026-06-01 09:41:55;C998438;S0354;P000871;1;86,31;0,00;EUR;FR;CARD;DELIVERED;69 place de l'Église, 35000 Rennes
ORD-20260601-00034;ORD-20260601-00034-1;2026-06-01 15:51:04;C009186;S0230;P003567;1;46,76;0,00;EUR;ES;CARD;CANCELLED;97 avenue des Tilleuls, 08001 Barcelone
ORD-20260601-00035;ORD-20260601-00035-1;2026-06-01 08:01:26;C023458;S0016;P005864;1;45,26;4,53;EUR;FR;PAYPAL;CANCELLED;47 place de l'Église, 35000 Rennes
ORD-20260601-00036;ORD-20260601-00036-1;2026-06-01 08:02:50;C023386;S0302;P001098;2;172,55;0,00;EUR;FR;CARD;delivered;172 chemin des Vignes, 67000 Strasbourg
ORD-20260601-00036;ORD-20260601-00036-2;2026-06-01 08:02:50;C023386;S0473;P005371;4;12,50;0,00;EUR;FR;CARD;DELIVERED;172 chemin des Vignes, 67000 Strasbourg
ORD-20260601-00036;ORD-20260601-00036-3;2026-06-01 08:02:50;C023386;S0589;P005374;1;15,73;0,00;EUR;FR;CARD;DELIVERED;172 chemin des Vignes, 67000 Strasbourg
ORD-20260601-00037;ORD-20260601-00037-1;2026-06-01 17:18:26;C015965;S0308;P004946;1;25,26;3,79;EUR;BE;APPLEPAY;DELIVERED;83 cours Gambetta, 4000 Liège
ORD-20260601-00038;ORD-20260601-00038-1;2026-06-01 18:11:19;C014564;S0550;P001454;3;226,15;67,85;EUR;FR;CARD;SHIPPED;19 boulevard Saint-Michel, 69003 Lyon
ORD-20260601-00039;ORD-20260601-00039-1;2026-06-01 11:52:42;C003969;S0384;P006490;1;41,77;6,27;EUR;FR;CARD;Delivered;97 quai des Chartrons, 67000 Strasbourg
ORD-20260601-00040;ORD-20260601-00040-1;2026-06-01 21:25:41;C004688;S0489;P001303;1;72,50;0,00;EUR;FR;GIFTCARD;DELIVERED;140 rue du Général Leclerc, 13008 Marseille
ORD-20260601-00040;ORD-20260601-00040-1;2026-06-01 21:25:41;C004688;S0489;P001303;1;72,50;0,00;EUR;FR;GIFTCARD;DELIVERED;140 rue du Général Leclerc, 13008 Marseille
ORD-20260601-00040;ORD-20260601-00040-2;2026-06-01 21:25:41;C004688;S0062;P001869;1;21,02;3,15;EUR;FR;GIFTCARD;DELIVERED;140 rue du Général Leclerc, 13008 Marseille
ORD-20260601-00041;ORD-20260601-00041-1;2026-06-01 04:54:41;C024464;S0166;P001583;3;149,66;0,00;EUR;ES;CARD;DELIVERED;46 rue de la République, 28001 Madrid
ORD-20260601-00042;ORD-20260601-00042-1;2026-06-01 19:26:36;C000483;S0556;P007188;1;30,16;0,00;EUR;ES;CARD;CANCELLED;156 place de l'Église, 28001 Madrid
ORD-20260601-00042;ORD-20260601-00042-2;2026-06-01 19:26:36;C000483;S0512;P002733;1;124,06;18,61;EUR;ES;CARD;CANCELLED;156 place de l'Église, 28001 Madrid
ORD-20260601-00043;ORD-20260601-00043-1;2026-06-01 08:31:04;C008781;S0124;P007154;0;232,59;34,89;EUR;BE;CARD;Delivered;135 boulevard Saint-Michel, 2000 Anvers
ORD-20260601-00043;ORD-20260601-00043-2;2026-06-01 08:31:04;C008781;S0502;P004259;1;65,28;0,00;EUR;BE;CARD;DELIVERED;135 boulevard Saint-Michel, 2000 Anvers
ORD-20260601-00043;ORD-20260601-00043-3;2026-06-01 08:31:04;C008781;S0416;P000594;1;53,77;0,00;EUR;BE;CARD;DELIVERED;135 boulevard Saint-Michel, 2000 Anvers
ORD-20260601-00043;ORD-20260601-00043-4;2026-06-01 08:31:04;C008781;S0261;P004507;1;44,72;2,24;EUR;BE;CARD;DELIVERED;135 boulevard Saint-Michel, 2000 Anvers
ORD-20260601-00044;ORD-20260601-00044-1;2026-06-01 09:14:50;C002302;S0301;P004993;1;170,51;25,58;EUR;ES;GIFTCARD;delivered;172 rue Victor Hugo, 28001 Madrid
ORD-20260601-00045;ORD-20260601-00045-1;2026-06-01 13:46:46;C013749;S0107;P004884;1;7,27;0,00;EUR;FR;CARD;delivered;11 allée des Peupliers, 44000 Nantes
ORD-20260601-00045;ORD-20260601-00045-2;2026-06-01 13:46:46;C013749;S0514;P005051;1;54,40;5,44;EUR;FR;CARD;DELIVERED;11 allée des Peupliers, 44000 Nantes
ORD-20260601-00046;ORD-20260601-00046-1;2026-06-01 14:22:45;C018930;S0043;P002521;1;17,01;1,70;EUR;FR;APPLEPAY;SHIPPED;86 impasse du Moulin, 31000 Toulouse
ORD-20260601-00046;ORD-20260601-00046-2;2026-06-01 14:22:45;C018930;S0281;P001503;1;42,94;0,00;EUR;FR;APPLEPAY;shipped;86 impasse du Moulin, 31000 Toulouse
ORD-20260601-00046;ORD-20260601-00046-3;2026-06-01 14:22:45;C018930;S0455;P004395;1;61,20;0,00;EUR;FR;APPLEPAY;SHIPPED;86 impasse du Moulin, 31000 Toulouse
ORD-20260601-00046;ORD-20260601-00046-4;2026-06-01 14:22:45;C018930;S0134;P005843;4;21,83;8,73;EUR;FR;APPLEPAY;SHIPPED;86 impasse du Moulin, 31000 Toulouse
ORD-20260601-00046;ORD-20260601-00046-4;2026-06-01 14:22:45;C018930;S0134;P005843;4;21,83;8,73;EUR;FR;APPLEPAY;SHIPPED;86 impasse du Moulin, 31000 Toulouse
ORD-20260601-00047;ORD-20260601-00047-1;2026-06-01 10:13:49;C024849;S0391;P005482;1;20,85;2,09;EUR;ES;PAYPAL;SHIPPED;136 quai des Chartrons, 08001 Barcelone
ORD-20260601-00047;ORD-20260601-00047-2;2026-06-01 10:13:49;C024849;S0238;P006237;1;58,06;0,00;EUR;ES;PAYPAL;shipped;136 quai des Chartrons, 08001 Barcelone
ORD-20260601-00048;ORD-20260601-00048-1;2026-06-01 12:33:40;C007819;S0465;P000581;2;9,57;0,00;EUR;ES;CARD; DELIVERED ;124 quai des Chartrons, 08001 Barcelone
ORD-20260601-00049;ORD-20260601-00049-1;2026-06-01 17:45:59;C000176;S0325;P002356;4;22,43;8,97;EUR;FR;CARD;DELIVERED;58 chemin des Vignes, 13008 Marseille
ORD-20260601-00050;ORD-20260601-00050-1;2026-06-01 19:39:45;C012078;S0461;P000325;2;75,23;15,05;EUR;BE;CARD;DELIVERED;107 allée des Peupliers, 2000 Anvers
ORD-20260601-00050;ORD-20260601-00050-2;2026-06-01 19:39:45;C012078;S0187;P001713;1;73,59;3,68;EUR;BE;CARD;DELIVERED;107 allée des Peupliers, 2000 Anvers
ORD-20260601-00050;ORD-20260601-00050-3;2026-06-01 19:39:45;C012078;S0048;P005230;2;22,96;0,00;EUR;BE;CARD;Delivered;107 allée des Peupliers, 2000 Anvers
ORD-20260601-00050;ORD-20260601-00050-4;2026-06-01 19:39:45;C012078;S0259;P002369;1;17,97;1,80;EUR;BE;CARD;DELIVERED;107 allée des Peupliers, 2000 Anvers
ORD-20260601-00051;ORD-20260601-00051-1;2026-06-01 17:36:06;C018565;S0118;P007905;1;219,11;0,00;EUR;FR;CARD; CANCELLED ;102 route de Bordeaux, 35000 Rennes
ORD-20260601-00051;ORD-20260601-00051-2;2026-06-01 17:36:06;C018565;S0246;P004523;1;75,21;3,76;EUR;FR;CARD;cancelled;102 route de Bordeaux, 35000 Rennes
ORD-20260601-00052;ORD-20260601-00052-1;2026-06-01 12:35:01;C007497;S0083;P006466;4;76,00;45,60;EUR;DE;CARD;DELIVERED;117 route de Bordeaux, 10115 Berlin
ORD-20260601-00052;ORD-20260601-00052-2;2026-06-01 12:35:01;C007497;S0301;P004993;1;163,80;24,57;EUR;DE;CARD;DELIVERED;117 route de Bordeaux, 10115 Berlin
ORD-20260601-00053;ORD-20260601-00053-1;2026-06-01 14:54:50;C012147;S0531;P006919;1;37,71;1,89;EUR;FR;CARD;SHIPPED;22 quai des Chartrons, 44000 Nantes
ORD-20260601-00054;ORD-20260601-00054-1;2026-06-01 08:13:34;C012455;S0396;P002614;3;45,42;0,00;EUR;BE;APPLEPAY;SHIPPED;75 impasse du Moulin, 1000 Bruxelles
ORD-20260601-00055;ORD-20260601-00055-1;2026-06-01 20:23:23;C000814;S0369;P002422;1;64,54;3,23;EUR;FR;CARD; DELIVERED ;106 rue du Général Leclerc, 75011 Paris
ORD-20260601-00055;ORD-20260601-00055-2;2026-06-01 20:23:23;C000814;S0161;P007670;1;31,81;3,18;EUR;FR;CARD;DELIVERED;106 rue du Général Leclerc, 75011 Paris
ORD-20260601-00055;ORD-20260601-00055-3;2026-06-01 20:23:23;C000814;S0138;P000595;1;32,11;0,00;EUR;FR;CARD;DELIVERED;106 rue du Général Leclerc, 75011 Paris
ORD-20260601-00055;ORD-20260601-00055-4;2026-06-01 20:23:23;C000814;S0295;P006435;1;21,89;0,00;EUR;FR;CARD;DELIVERED;106 rue du Général Leclerc, 75011 Paris
ORD-20260601-00056;ORD-20260601-00056-1;2026-06-01 13:26:48;C007502;S0450;P007615;2;35,69;7,14;EUR;FR;CARD;SHIPPED;132 rue de la République, 59000 Lille
ORD-20260601-00056;ORD-20260601-00056-2;2026-06-01 13:26:48;C007502;S0530;P003843;1;194,35;9,72;EUR;FR;CARD;SHIPPED;132 rue de la République, 59000 Lille
ORD-20260601-00056;ORD-20260601-00056-3;2026-06-01 13:26:48;C007502;S0007;P003754;4;90,27;36,11;EUR;FR;CARD;SHIPPED;132 rue de la République, 59000 Lille
ORD-20260601-00056;ORD-20260601-00056-4;2026-06-01 13:26:48;C007502;S0253;P000696;1;125,65;6,28;EUR;FR;CARD;shipped;132 rue de la République, 59000 Lille
ORD-20260601-00057;ORD-20260601-00057-1;2026-06-01 14:25:45;C009702;S0248;P002582;2;153,85;15,38;EUR;BE;PAYPAL;PENDING;120 place de l'Église, 1000 Bruxelles
ORD-20260601-00058;ORD-20260601-00058-1;2026-06-01 14:19:14;C007581;S0137;P000972;1;45,54;0,00;EUR;FR;CARD;Delivered;116 rue de la République, 69003 Lyon
ORD-20260601-00058;ORD-20260601-00058-2;2026-06-01 14:19:14;C007581;S0517;P006163;1;15,81;0,00;EUR;FR;CARD;DELIVERED;116 rue de la République, 69003 Lyon
ORD-20260601-00059;ORD-20260601-00059-1;2026-06-01 15:39:40;C016658;S0554;P002353;1;65,43;9,81;EUR;FR;PAYPAL; DELIVERED ;73 quai des Chartrons, 67000 Strasbourg
ORD-20260601-00059;ORD-20260601-00059-2;2026-06-01 15:39:40;C016658;S0351;P002809;1;35,79;5,37;EUR;FR;PAYPAL;DELIVERED;73 quai des Chartrons, 67000 Strasbourg
ORD-20260601-00060;ORD-20260601-00060-1;2026-06-01 12:02:33;C002311;S0083;P002516;1;56,78;0,00;EUR;DE;TRANSFER;DELIVERED;30 rue Victor Hugo, 10115 Berlin
ORD-20260601-00061;ORD-20260601-00061-1;2026-06-01 20:44:02;C022636;S0592;P001674;2;52,88;0,00;EUR;IT;CARD;DELIVERED;180 chemin des Vignes, 20121 Milan
ORD-20260601-00061;ORD-20260601-00061-2;2026-06-01 20:44:02;C022636;S0589;P005137;1;46,19;0,00;EUR;IT;CARD;DELIVERED;180 chemin des Vignes, 20121 Milan
ORD-20260601-00061;ORD-20260601-00061-3;2026-06-01 20:44:02;C022636;S0185;P005888;1;57,46;0,00;EUR;IT;CARD;DELIVERED;180 chemin des Vignes, 20121 Milan
ORD-20260601-00061;ORD-20260601-00061-4;2026-06-01 20:44:02;C022636;S0504;P006128;1;47,64;0,00;EUR;IT;CARD;DELIVERED;180 chemin des Vignes, 20121 Milan
ORD-20260601-00062;ORD-20260601-00062-1;2026-06-01 17:27:16;C023389;S0568;P004786;2;67,97;13,59;EUR;BE;CARD;DELIVERED;50 allée des Peupliers, 4000 Liège
ORD-20260601-00063;ORD-20260601-00063-1;2026-06-01 16:57:09;C002945;S0083;P002119;1;44,60;2,23;EUR;ES;CARD;DELIVERED;26 avenue des Tilleuls, 08001 Barcelone
ORD-20260601-00064;ORD-20260601-00064-1;2026-06-01 15:07:05;C021655;S0041;P002364;1;43,54;4,35;EUR;ES;CARD;delivered;108 rue de la République, 28001 Madrid
ORD-20260601-00064;ORD-20260601-00064-2;2026-06-01 15:07:05;C021655;S0566;P007301;2;89,94;26,98;EUR;ES;CARD;DELIVERED;108 rue de la République, 28001 Madrid
ORD-20260601-00064;ORD-20260601-00064-3;2026-06-01 15:07:05;C992192;S0282;P005248;1;86,70;0,00;EUR;ES;CARD;delivered;108 rue de la République, 28001 Madrid
ORD-20260601-00064;ORD-20260601-00064-4;2026-06-01 15:07:05;C021655;S0023;P002796;1;59,32;2,97;EUR;ES;CARD;delivered;108 rue de la République, 28001 Madrid
ORD-20260601-00065;ORD-20260601-00065-1;2026-06-01 18:03:26;C014823;S0551;P001795;1;90,23;0,00;EUR;DE;CARD;DELIVERED;157 rue du Général Leclerc, 20095 Hambourg
ORD-20260601-00065;ORD-20260601-00065-2;2026-06-01 18:03:26;C014823;S0075;P007578;1;33,65;3,37;EUR;DE;CARD;DELIVERED;157 rue du Général Leclerc, 20095 Hambourg
ORD-20260601-00066;ORD-20260601-00066-1;2026-06-01 13:32:35;C006737;S0327;P002802;3;29,55;8,87;EUR;FR;CARD;DELIVERED;34 chemin des Vignes, 69003 Lyon
ORD-20260601-00067;ORD-20260601-00067-1;2026-06-01 06:57:52;C007522;S0326;P006793;1;52,09;0,00;EUR;BE;PAYPAL;delivered;99 route de Bordeaux, 2000 Anvers
ORD-20260601-00067;ORD-20260601-00067-2;2026-06-01 06:57:52;C007522;S0466;P007682;1;50,63;0,00;EUR;BE;PAYPAL;DELIVERED;99 route de Bordeaux, 2000 Anvers
