order_id;order_line_id;order_ts;customer_id;seller_id;product_id;quantity;unit_price;discount_amount;currency;shipping_country;payment_method;order_status;shipping_address
ORD-20260101-00018;ORD-20260101-00018-1;2026-01-01 11:34:09;C024027;S0155;P004659;2;30,53;0,00;EUR;DE;CARD;DELIVERED;84 quai des Chartrons, 10115 Berlin
ORD-20260101-00018;ORD-20260101-00018-2;2026-01-01 11:34:09;C024027;S0214;P005188;1;58,81;0,00;EUR;DE;CARD; DELIVERED ;84 quai des Chartrons, 10115 Berlin
ORD-20260101-00019;ORD-20260101-00019-1;2026-01-01 14:43:52;C019682;S0433;P006904;1;74,18;0,00;EUR;IT;CARD;CANCELLED;5 cours Gambetta, 20121 Milan
ORD-20260101-00020;ORD-20260101-00020-1;2026-01-01 13:37:59;C005071;S0577;P002997;1;10,67;0,00;EUR;ES;CARD;DELIVERED;129 boulevard Saint-Michel, 08001 Barcelone
ORD-20260101-00020;ORD-20260101-00020-2;2026-01-01 13:37:59;C005071;S0278;P007282;2;145,68;43,70;EUR;ES;CARD;delivered;129 boulevard Saint-Michel, 08001 Barcelone
ORD-20260101-00021;ORD-20260101-00021-1;2026-01-01 14:34:39;C019091;S0520;P004665;1;11,67;0,00;EUR;FR;CARD;DELIVERED;70 rue du Général Leclerc, 69003 Lyon
ORD-20260101-00021;ORD-20260101-00021-2;2026-01-01 14:34:39;C019091;S0066;P001017;4;77,70;15,54;EUR;FR;CARD;DELIVERED;70 rue du Général Leclerc, 69003 Lyon
ORD-20260101-00022;ORD-20260101-00022-1;2026-01-01 15:37:36;C014726;S0420;P004854;2;8,86;0,00;EUR;FR;PAYPAL;DELIVERED;100 rue Victor Hugo, 13008 Marseille
ORD-20260101-00022;ORD-20260101-00022-2;2026-01-01 15:37:36;C014726;S0442;P005542;2;35,63;0,00;EUR;FR;PAYPAL;DELIVERED;100 rue Victor Hugo, 13008 Marseille
ORD-20260101-00022;ORD-20260101-00022-3;2026-01-01 15:37:36;C014726;S0548;P003356;1;45,59;0,00;EUR;FR;PAYPAL;DELIVERED;100 rue Victor Hugo, 13008 Marseille
ORD-20260101-00023;ORD-20260101-00023-1;2026-01-01 14:31:58;C002087;S0568;P003788;1;74,91;0,00;EUR;IT;PAYPAL; DELIVERED ;57 quai des Chartrons, 00184 Rome
ORD-20260101-00023;ORD-20260101-00023-2;2026-01-01 14:31:58;C002087;S0048;P006102;1;36,35;3,64;EUR;IT;PAYPAL;DELIVERED;57 quai des Chartrons, 00184 Rome
ORD-20260101-00024;ORD-20260101-00024-1;2026-01-01 13:17:45;C011431;S0506;P000018;1;42,27;6,34;EUR;ES;CARD;DELIVERED;74 allée des Peupliers, 08001 Barcelone
ORD-20260101-00024;ORD-20260101-00024-2;2026-01-01 13:17:45;C011431;S0533;P002540;1;4,77;0,48;EUR;ES;CARD;DELIVERED;74 allée des Peupliers, 08001 Barcelone
ORD-20260101-00025;ORD-20260101-00025-1;2026-01-01 20:47:20;C020897;S0567;P005093;1;61,70;0,00;EUR;FR;GIFTCARD;DELIVERED;74 boulevard Saint-Michel, 13008 Marseille
ORD-20260101-00026;ORD-20260101-00026-1;2026-01-01 16:45:29;C001094;S0035;P001380;1;44,31;4,43;EUR;ES;CARD; DELIVERED ;176 impasse du Moulin, 28001 Madrid
ORD-20260101-00026;ORD-20260101-00026-2;2026-01-01 16:45:29;C001094;S0250;P006012;1;4,58;0,00;EUR;ES;CARD;DELIVERED;176 impasse du Moulin, 28001 Madrid
ORD-20260101-00026;ORD-20260101-00026-3;2026-01-01 16:45:29;C001094;S0554;P000908;3;5,93;0,89;EUR;ES;CARD;delivered;176 impasse du Moulin, 28001 Madrid
ORD-20260101-00026;ORD-20260101-00026-4;2026-01-01 16:45:29;C001094;S0169;P006526;1;7,94;0,79;EUR;ES;CARD;DELIVERED;176 impasse du Moulin, 28001 Madrid
ORD-20260101-00026;ORD-20260101-00026-5;2026-01-01 16:45:29;C001094;S0532;P007694;1;73,83;0,00;EUR;ES;CARD;delivered;176 impasse du Moulin, 28001 Madrid
ORD-20260101-00027;ORD-20260101-00027-1;2026-01-01 17:17:31;C008240;S0477;P004616;1;37,41;0,00;EUR;DE;CARD;RETURNED;62 avenue des Tilleuls, 10115 Berlin
ORD-20260101-00027;ORD-20260101-00027-2;2026-01-01 17:17:31;C008240;S0444;P006907;1;178,17;0,00;EUR;DE;CARD;RETURNED;62 avenue des Tilleuls, 10115 Berlin
ORD-20260101-00027;ORD-20260101-00027-3;2026-01-01 17:17:31;C008240;S0087;P002868;1;26,03;0,00;EUR;DE;CARD;RETURNED;62 avenue des Tilleuls, 10115 Berlin
ORD-20260101-00028;ORD-20260101-00028-1;2026-01-01 17:58:16;C012808;S0071;P001073;1;190,98;0,00;EUR;FR;CARD;DELIVERED;113 cours Gambetta, 59000 Lille
ORD-20260101-00028;ORD-20260101-00028-2;2026-01-01 17:58:16;C012808;S0466;P005385;1;66,69;0,00;EUR;FR;CARD;Delivered;113 cours Gambetta, 59000 Lille
ORD-20260101-00028;ORD-20260101-00028-3;2026-01-01 17:58:16;C012808;S0334;P001659;3;8,97;2,69;EUR;FR;CARD;DELIVERED;113 cours Gambetta, 59000 Lille
ORD-20260101-00028;ORD-20260101-00028-4;2026-01-01 17:58:16;C012808;S0352;P006256;2;57,05;5,71;EUR;FR;CARD;DELIVERED;113 cours Gambetta, 59000 Lille
ORD-20260101-00028;ORD-20260101-00028-5;2026-01-01 17:58:16;C012808;S0147;P001577;2;58,26;0,00;EUR;FR;CARD;DELIVERED;113 cours Gambetta, 59000 Lille
ORD-20260101-00029;ORD-20260101-00029-1;2026-01-01 19:11:09;C018880;S0332;P001749;1;26,64;0,00;EUR;FR;PAYPAL;Delivered;97 rue de la République, 69003 Lyon
ORD-20260101-00029;ORD-20260101-00029-2;2026-01-01 19:11:09;C018880;S0435;P005580;3;27,81;12,51;EUR;FR;PAYPAL;DELIVERED;97 rue de la République, 69003 Lyon
ORD-20260101-00029;ORD-20260101-00029-3;2026-01-01 19:11:09;C018880;S0294;P003220;1;48,82;2,44;EUR;FR;PAYPAL;DELIVERED;97 rue de la République, 69003 Lyon
ORD-20260101-00030;ORD-20260101-00030-1;2026-01-01 22:35:35;C003632;S0522;P001596;1;85,71;8,57;EUR;ES;CARD;DELIVERED;36 cours Gambetta, 46001 Valence
ORD-20260101-00030;ORD-20260101-00030-2;2026-01-01 22:35:35;C003632;S0023;P005003;1;31,43;3,14;EUR;ES;CARD;DELIVERED;36 cours Gambetta, 46001 Valence
ORD-20260101-00030;ORD-20260101-00030-3;2026-01-01 22:35:35;C003632;S0567;P003244;4;75,92;30,37;EUR;ES;CARD;Delivered;36 cours Gambetta, 46001 Valence
ORD-20260101-00031;ORD-20260101-00031-1;2026-01-01 19:02:05;C000742;S0318;P007730;1;61,33;9,20;EUR;FR;PAYPAL;DELIVERED;44 rue du Général Leclerc, 35000 Rennes
ORD-20260101-00032;ORD-20260101-00032-1;2026-01-01 20:34:30;C012081;S0350;P004885;1;25,89;0,00;EUR;IT;CARD;delivered;23 impasse du Moulin, 20121 Milan
ORD-20260101-00032;ORD-20260101-00032-2;2026-01-01 20:34:30;C012081;S0257;P002885;1;133,33;0,00;EUR;IT;CARD;DELIVERED;23 impasse du Moulin, 20121 Milan
ORD-20260101-00032;ORD-20260101-00032-3;2026-01-01 20:34:30;C012081;S0236;P001902;1;41,87;4,19;EUR;IT;CARD;DELIVERED;23 impasse du Moulin, 20121 Milan
ORD-20260101-00033;ORD-20260101-00033-1;2026-01-01 18:16:19;C001660;S0531;P005399;1;102,53;5,13;EUR;FR;CARD;Delivered;46 chemin des Vignes, 75011 Paris
ORD-20260101-00034;ORD-20260101-00034-1;2026-01-01 16:24:02;C022607;S0129;P007111;2;105,60;0,00;EUR;NL;CARD; CANCELLED ;27 cours Gambetta, 1011 Amsterdam
ORD-20260101-00034;ORD-20260101-00034-2;2026-01-01 16:24:02;C022607;S0182;P006323;2;54,05;5,41;EUR;NL;CARD;CANCELLED;27 cours Gambetta, 1011 Amsterdam
ORD-20260101-00035;ORD-20260101-00035-1;2026-01-01 21:04:32;C013342;S0006;P003655;1;43,62;2,18;EUR;BE;CARD;DELIVERED;41 allée des Peupliers, 2000 Anvers
ORD-20260101-00036;ORD-20260101-00036-1;2026-01-01 16:02:55;C021173;S0149;P000933;1;13,57;0,00;EUR;FR;CARD;DELIVERED;113 boulevard Saint-Michel, 35000 Rennes
ORD-20260101-00037;ORD-20260101-00037-1;2026-01-01 03:15:14;C018237;S0282;P006178;1;70,39;0,00;EUR;FR;CARD;RETURNED;68 cours Gambetta, 35000 Rennes
ORD-20260101-00037;ORD-20260101-00037-2;2026-01-01 03:15:14;C018237;S0469;P007039;1;49,98;0,00;EUR;FR;CARD;RETURNED;68 cours Gambetta, 35000 Rennes
ORD-20260101-00037;ORD-20260101-00037-3;2026-01-01 03:15:14;C018237;S0223;P007014;1;112,12;0,00;EUR;FR;CARD; RETURNED ;68 cours Gambetta, 35000 Rennes
ORD-20260101-00038;ORD-20260101-00038-1;2026-01-01 14:32:14;C021342;S0433;P004733;2;42,45;12,74;EUR;DE;PAYPAL; DELIVERED ;34 avenue des Tilleuls, 80331 Munich
ORD-20260101-00038;ORD-20260101-00038-2;2026-01-01 14:32:14;C021342;S0159;P007822;1;27,45;0,00;EUR;DE;PAYPAL;DELIVERED;34 avenue des Tilleuls, 80331 Munich
ORD-20260101-00039;ORD-20260101-00039-1;2026-01-01 12:43:54;C014495;S0163;P006449;1;138,32;20,75;EUR;DE;PAYPAL;Delivered;147 boulevard Saint-Michel, 80331 Munich
ORD-20260101-00040;ORD-20260101-00040-1;2026-01-01 12:39:52;C998277;S0363;P006629;1;77,88;11,68;EUR;ES;CARD;DELIVERED;149 avenue des Tilleuls, 08001 Barcelone
ORD-20260101-00040;ORD-20260101-00040-2;2026-01-01 12:39:52;C009023;S0018;P007794;1;40,79;0,00;EUR;ES;CARD;DELIVERED;149 avenue des Tilleuls, 08001 Barcelone
ORD-20260101-00041;ORD-20260101-00041-1;2026-01-01 14:28:52;C013387;S0378;P002858;3;115,67;0,00;EUR;FR;CARD;DELIVERED;178 allée des Peupliers, 44000 Nantes
ORD-20260101-00041;ORD-20260101-00041-2;2026-01-01 14:28:52;C013387;S0477;P002714;1;20,12;1,01;EUR;FR;CARD;DELIVERED;178 allée des Peupliers, 44000 Nantes
ORD-20260101-00042;ORD-20260101-00042-1;2026-01-01 12:46:54;C004567;S0269;P004431;1;49,13;0,00;EUR;FR;PAYPAL;DELIVERED;172 rue Victor Hugo, 35000 Rennes
ORD-20260101-00043;ORD-20260101-00043-1;2026-01-01 16:38:30;C021921;S0575;P007560;1;184,87;9,24;EUR;FR;CARD; CANCELLED ;7 impasse du Moulin, 33000 Bordeaux
ORD-20260101-00044;ORD-20260101-00044-1;2026-01-01 11:31:53;C003218;S0206;P001268;2;17,82;0,00;EUR;IT;APPLEPAY;DELIVERED;78 route de Bordeaux, 20121 Milan
ORD-20260101-00045;ORD-20260101-00045-1;2026-01-01 14:21:10;C007303;S0283;P007940;2;200,41;0,00;EUR;IT;CARD;DELIVERED;155 quai des Chartrons, 00184 Rome
ORD-20260101-00046;ORD-20260101-00046-1;2026-01-01 12:40:42;C024557;S0388;P002780;1;204,55;20,46;EUR;DE;CARD;Delivered;41 allée des Peupliers, 80331 Munich
ORD-20260101-00046;ORD-20260101-00046-2;2026-01-01 12:40:42;C024557;S0099;P007867;1;6,02;0,90;EUR;DE;CARD;DELIVERED;41 allée des Peupliers, 80331 Munich
ORD-20260101-00047;ORD-20260101-00047-1;2026-01-01 13:20:14;C016947;S0038;P007148;1;27,53;1,38;EUR;FR;TRANSFER; DELIVERED ;108 chemin des Vignes, 69003 Lyon
ORD-20260101-00047;ORD-20260101-00047-1;2026-01-01 13:20:14;C016947;S0038;P007148;1;27,53;1,38;EUR;FR;TRANSFER; DELIVERED ;108 chemin des Vignes, 69003 Lyon
ORD-20260101-00047;ORD-20260101-00047-2;2026-01-01 13:20:14;C016947;S0516;P005363;1;228,10;34,21;EUR;FR;TRANSFER;DELIVERED;108 chemin des Vignes, 69003 Lyon
ORD-20260101-00047;ORD-20260101-00047-3;2026-01-01 13:20:14;C016947;S0122;P001250;1;153,34;0,00;EUR;FR;TRANSFER;DELIVERED;108 chemin des Vignes, 69003 Lyon
ORD-20260101-00048;ORD-20260101-00048-1;2026-01-01 17:56:02;C023221;S0350;P007403;1;45,47;0,00;EUR;ES;PAYPAL; DELIVERED ;51 boulevard Saint-Michel, 46001 Valence
ORD-20260101-00048;ORD-20260101-00048-2;2026-01-01 17:56:02;C023221;S0173;P002984;1;85,91;0,00;EUR;ES;PAYPAL;DELIVERED;51 boulevard Saint-Michel, 46001 Valence
ORD-20260101-00049;ORD-20260101-00049-1;2026-01-01 15:53:44;C019351;S0281;P007379;1;54,38;5,44;EUR;FR;TRANSFER;DELIVERED;175 quai des Chartrons, 69003 Lyon
ORD-20260101-00049;ORD-20260101-00049-2;2026-01-01 15:53:44;C019351;S0509;P002041;2;97,25;19,45;EUR;FR;TRANSFER;Delivered;175 quai des Chartrons, 69003 Lyon
ORD-20260101-00049;ORD-20260101-00049-3;2026-01-01 15:53:44;C019351;S0472;P001952;1;49,80;0,00;EUR;FR;TRANSFER;delivered;175 quai des Chartrons, 69003 Lyon
ORD-20260101-00050;ORD-20260101-00050-1;2026-01-01 15:49:35;C016375;S0348;P003710;1;9,68;0,00;EUR;FR;CARD;DELIVERED;130 rue Victor Hugo, 75011 Paris
ORD-20260101-00051;ORD-20260101-00051-1;2026-01-01 11:29:32;C012041;S0104;P001909;1;168,49;8,42;EUR;DE;PAYPAL;DELIVERED;172 cours Gambetta, 10115 Berlin
ORD-20260101-00051;ORD-20260101-00051-2;2026-01-01 11:29:32;C012041;S0214;P007846;1;13,17;0,00;EUR;DE;PAYPAL; DELIVERED ;172 cours Gambetta, 10115 Berlin
ORD-20260101-00052;ORD-20260101-00052-1;2026-01-01 13:51:09;C005462;S0196;P002359;3;133,43;0,00;EUR;DE;CARD; DELIVERED ;114 route de Bordeaux, 80331 Munich
ORD-20260101-00052;ORD-20260101-00052-2;2026-01-01 13:51:09;C005462;S0135;P007206;1;60,23;0,00;EUR;DE;CARD;DELIVERED;114 route de Bordeaux, 80331 Munich
ORD-20260101-00052;ORD-20260101-00052-3;2026-01-01 13:51:09;C005462;S0225;P004918;3;107,31;16,10;EUR;DE;CARD;Delivered;114 route de Bordeaux, 80331 Munich
ORD-20260101-00053;ORD-20260101-00053-1;2026-01-01 11:20:05;C004547;S0004;P004939;2;30,75;0,00;EUR;BE;CARD;DELIVERED;158 chemin des Vignes, 4000 Liège
ORD-20260101-00054;ORD-20260101-00054-1;2026-01-01 19:03:54;C015550;S0136;P004798;1;16,88;0,00;EUR;NL;CARD;DELIVERED;38 chemin des Vignes, 1011 Amsterdam
ORD-20260101-00055;ORD-20260101-00055-1;2026-01-01 16:09:40;C016631;S0006;P000256;2;78,41;7,84;EUR;BE;CARD;SHIPPED;15 chemin des Vignes, 4000 Liège
ORD-20260101-00056;ORD-20260101-00056-1;2026-01-01 11:23:30;C024278;S0511;P004466;1;52,64;5,26;EUR;FR;CARD;DELIVERED;162 rue du Général Leclerc, 75011 Paris
ORD-20260101-00056;ORD-20260101-00056-2;2026-01-01 11:23:30;C024278;S0207;P004244;1;34,50;1,73;EUR;FR;CARD;DELIVERED;162 rue du Général Leclerc, 75011 Paris
ORD-20260101-00056;ORD-20260101-00056-3;2026-01-01 11:23:30;C024278;S0493;P005049;1;23,41;0,00;EUR;FR;CARD;DELIVERED;162 rue du Général Leclerc, 75011 Paris
ORD-20260101-00057;ORD-20260101-00057-1;2026-01-01 14:36:38;C019035;S0422;P002306;1;166,22;16,62;EUR;ES;CARD;DELIVERED;96 rue de la République, 28001 Madrid
ORD-20260101-00057;ORD-20260101-00057-2;2026-01-01 14:36:38;C019035;S0033;P001123;2;134,81;13,48;EUR;ES;CARD;DELIVERED;96 rue de la République, 28001 Madrid
ORD-20260101-00058;ORD-20260101-00058-1;2026-01-01 16:52:00;C008993;S0145;P000817;1;107,31;5,37;EUR;FR;APPLEPAY;PENDING;80 chemin des Vignes, 33000 Bordeaux
ORD-20260101-00059;ORD-20260101-00059-1;2026-01-01 10:51:02;C002433;S0100;P001690;1;240,55;24,06;EUR;BE;CARD;DELIVERED;16 chemin des Vignes, 2000 Anvers
ORD-20260101-00059;ORD-20260101-00059-2;2026-01-01 10:51:02;C002433;S0193;P007640;3;38,68;17,41;EUR;BE;CARD;DELIVERED;16 chemin des Vignes, 2000 Anvers
ORD-20260101-00060;ORD-20260101-00060-1;2026-01-01 12:53:22;C012078;S0412;P004202;1;45,45;6,82;EUR;BE;CARD;Delivered;172 rue de la République, 2000 Anvers
ORD-20260101-00061;ORD-20260101-00061-1;2026-01-01 14:56:03;C011080;S0062;P000433;1;61,63;0,00;EUR;ES;PAYPAL;SHIPPED;19 rue Victor Hugo, 46001 Valence
ORD-20260101-00061;ORD-20260101-00061-2;2026-01-01 14:56:03;C011080;S0366;P003249;1;61,62;0,00;EUR;ES;PAYPAL;SHIPPED;19 rue Victor Hugo, 46001 Valence
ORD-20260101-00061;ORD-20260101-00061-3;2026-13-45 99:99:99;C011080;S0338;P003822;1;81,22;8,12;EUR;ES;PAYPAL; SHIPPED ;19 rue Victor Hugo, 46001 Valence
ORD-20260101-00062;ORD-20260101-00062-1;2026-01-01 12:17:35;C013919;S0549;P002474;3;12,33;1,85;EUR;FR;CARD; SHIPPED ;172 rue Victor Hugo, 44000 Nantes
ORD-20260101-00062;ORD-20260101-00062-2;2026-01-01 12:17:35;C013919;S0045;P005075;1;100,34;0,00;EUR;FR;CARD;shipped;172 rue Victor Hugo, 44000 Nantes
ORD-20260101-00062;ORD-20260101-00062-3;2026-01-01 12:17:35;C013919;S0065;P001082;2;132,71;26,54;EUR;FR;CARD;SHIPPED;172 rue Victor Hugo, 44000 Nantes
ORD-20260101-00062;ORD-20260101-00062-4;2026-01-01 12:17:35;C013919;S0450;P003326;1;52,15;5,21;EUR;FR;CARD;SHIPPED;172 rue Victor Hugo, 44000 Nantes
ORD-20260101-00062;ORD-20260101-00062-5;2026-01-01 12:17:35;C013919;S0567;P004557;1;67,92;3,40;EUR;FR;CARD; SHIPPED ;172 rue Victor Hugo, 44000 Nantes
ORD-20260101-00063;ORD-20260101-00063-1;2026-01-01 13:10:59;C015802;S0414;P002955;1;103,57;0,00;EUR;NL;GIFTCARD;DELIVERED;28 cours Gambetta, 1011 Amsterdam
ORD-20260101-00063;ORD-20260101-00063-2;2026-01-01 13:10:59;C015802;S0584;P006374;1;34,87;1,74;EUR;NL;GIFTCARD;DELIVERED;28 cours Gambetta, 1011 Amsterdam
ORD-20260101-00063;ORD-20260101-00063-3;2026-01-01 13:10:59;C015802;S0101;P006810;1;26,36;0,00;EUR;NL;GIFTCARD; DELIVERED ;28 cours Gambetta, 1011 Amsterdam
ORD-20260101-00064;ORD-20260101-00064-1;2026-01-01 18:46:59;C015438;S0142;P004938;2;4,33;1,30;EUR;DE;CARD;Delivered;178 place de l'Église, 10115 Berlin
ORD-20260101-00064;ORD-20260101-00064-2;2026-01-01 18:46:59;C015438;S0466;P005127;1;12,21;1,22;EUR;DE;CARD; DELIVERED ;178 place de l'Église, 10115 Berlin
ORD-20260101-00065;ORD-20260101-00065-1;2026-01-01 14:43:28;C014256;S0400;P006607;3;20,54;9,24;EUR;DE;PAYPAL;delivered;79 cours Gambetta, 10115 Berlin
ORD-20260101-00066;ORD-20260101-00066-1;2026-01-01 18:03:26;C010838;S0078;P000460;2;24,91;0,00;EUR;DE;CARD;SHIPPED;75 rue de la République, 20095 Hambourg
ORD-20260101-00066;ORD-20260101-00066-2;2026-01-01 18:03:26;C010838;S0512;P001696;1;32,81;1,64;EUR;DE;CARD;SHIPPED;75 rue de la République, 20095 Hambourg
